id,category,type,prompt,difficulty,keywords,length
932,에세이,비유/은유 연습,‘역사’과(와) 하얀 새벽의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['사랑', '고독', '변화']",400
933,에세이,비유/은유 연습,‘자아’을(를) 안개 낀 골목에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['자연', '고독', '희망']",400
934,에세이,비유/은유 연습,‘자유의지’을(를) 모래폭풍에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['계절', '자연', '하늘']",500
935,에세이,비유/은유 연습,‘선과 악’과(와) 태풍의 눈을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['고독', '별', '우정']",450
936,에세이,비유/은유 연습,거대한 시계을(를) 매개로 ‘선과 악’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['별', '우정', '숲']",400
937,에세이,비유/은유 연습,달빛을(를) 매개로 ‘도덕’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['자연', '하늘', '변화']",450
938,에세이,비유/은유 연습,‘자아’과(와) 빛과 그림자의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['별', '변화', '기억']",450
939,에세이,비유/은유 연습,‘선과 악’을(를) 부서지는 파도처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['고독', '별', '죽음']",450
940,에세이,비유/은유 연습,‘우주’과(와) 빛과 그림자의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['강물', '꿈', '별']",400
941,에세이,비유/은유 연습,‘선과 악’을(를) 안개 낀 골목과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['바다', '철학', '폭풍']",450
942,에세이,비유/은유 연습,흐르는 강물을(를) 매개로 ‘의식’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['철학', '별', '계절']",400
943,에세이,비유/은유 연습,‘우주’을(를) 끝없는 사막처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['시간', '기억', '철학']",400
944,에세이,비유/은유 연습,‘운명’을(를) 황혼처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['우정', '자연', '변화']",500
945,에세이,비유/은유 연습,‘우주’을(를) 검은 바다으로 상징화해 독자에게 사색을 유도하는 500자 글을 작성하라.,어려움,"['강물', '변화', '불꽃']",400
946,에세이,비유/은유 연습,‘의식’과(와) 부서지는 파도의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['희망', '폭풍', '죽음']",500
947,에세이,비유/은유 연습,‘존재’을(를) 끝없는 사막과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['하늘', '기억', '폭풍']",400
948,에세이,비유/은유 연습,‘진리’을(를) 모래폭풍으로 상징화해 독자에게 사색을 유도하는 500자 글을 작성하라.,어려움,"['여행', '우정', '계절']",500
949,에세이,비유/은유 연습,‘관계’과(와) 거대한 시계을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['별', '우정', '시간']",400
950,에세이,비유/은유 연습,‘존재’을(를) 어두운 숲길처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['변화', '시간', '죽음']",450
951,에세이,비유/은유 연습,달빛을(를) 매개로 ‘우주’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['숲', '자연', '기억']",450
952,에세이,비유/은유 연습,‘고독한 인간’을(를) 태풍의 눈에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['기억', '숲', '폭풍']",450
953,에세이,비유/은유 연습,‘시간의 흐름’과(와) 거울을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['별', '시간', '강물']",450
954,에세이,비유/은유 연습,‘삶과 죽음’과(와) 거울의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['숲', '철학', '우정']",400
955,에세이,비유/은유 연습,‘혼돈’을(를) 부서지는 파도에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['사랑', '고독', '죽음']",400
956,에세이,비유/은유 연습,‘허무’을(를) 무한한 계단처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['별', '폭풍', '희망']",500
957,에세이,비유/은유 연습,끝없는 사막을(를) 통해 ‘자아’의 본질을 은유적으로 해석하는 500자 글을 써라.,어려움,"['여행', '별', '죽음']",450
958,에세이,비유/은유 연습,‘환상’을(를) 어두운 숲길에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['폭풍', '계절', '변화']",450
959,에세이,비유/은유 연습,‘운명’을(를) 거울과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['시간', '죽음', '하늘']",400
960,에세이,비유/은유 연습,‘고독한 인간’을(를) 달빛으로 상징화해 독자에게 사색을 유도하는 500자 글을 작성하라.,어려움,"['변화', '하늘', '희망']",450
961,에세이,비유/은유 연습,‘관계’과(와) 빛과 그림자을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['우정', '불꽃', '별']",400
962,에세이,비유/은유 연습,부서지는 파도을(를) 매개로 ‘자유의지’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['변화', '강물', '고독']",450
963,에세이,비유/은유 연습,‘혼돈’과(와) 검은 바다을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['꿈', '변화', '불꽃']",400
964,에세이,비유/은유 연습,‘도덕’을(를) 황혼과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['불꽃', '숲', '꿈']",400
965,에세이,비유/은유 연습,무한한 계단을(를) 매개로 ‘관계’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['여행', '우정', '시간']",500
966,에세이,비유/은유 연습,‘혼돈’을(를) 별자리과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['변화', '죽음', '고독']",450
967,에세이,비유/은유 연습,‘자아’과(와) 무너진 다리을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['철학', '계절', '폭풍']",400
968,에세이,비유/은유 연습,‘선과 악’을(를) 태풍의 눈처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['변화', '철학', '꿈']",450
969,에세이,비유/은유 연습,‘진리’과(와) 흐르는 강물을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['바다', '희망', '자연']",500
970,에세이,비유/은유 연습,‘자유의지’을(를) 황혼에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['우정', '변화', '별']",400
971,에세이,비유/은유 연습,무한한 계단을(를) 매개로 ‘운명’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['고독', '변화', '희망']",500
972,에세이,비유/은유 연습,‘무의미’을(를) 부서지는 파도과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['기억', '사랑', '바다']",500
973,에세이,비유/은유 연습,‘환상’을(를) 무너진 다리에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['꿈', '바다', '고독']",400
974,에세이,비유/은유 연습,‘우주’을(를) 황혼에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['불꽃', '여행', '바다']",500
975,에세이,비유/은유 연습,‘시간의 흐름’을(를) 하얀 새벽으로 상징화해 독자에게 사색을 유도하는 500자 글을 작성하라.,어려움,"['바다', '여행', '계절']",400
976,에세이,비유/은유 연습,‘고독한 인간’과(와) 무너진 다리의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['별', '변화', '자연']",400
977,에세이,비유/은유 연습,‘환상’과(와) 황혼을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['철학', '고독', '폭풍']",400
978,에세이,비유/은유 연습,달빛을(를) 매개로 ‘환상’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['별', '철학', '폭풍']",400
979,에세이,비유/은유 연습,‘자아’과(와) 무너진 다리을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['변화', '계절', '죽음']",400
980,에세이,비유/은유 연습,‘환상’을(를) 태풍의 눈에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['별', '시간', '계절']",500
981,에세이,비유/은유 연습,‘진리’과(와) 깊은 우물을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['숲', '여행', '자연']",450
982,에세이,비유/은유 연습,‘기억과 망각’과(와) 거대한 시계을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['바다', '숲', '기억']",450
983,에세이,비유/은유 연습,‘존재’과(와) 깊은 우물을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['우정', '불꽃', '시간']",400
984,에세이,비유/은유 연습,‘의식’을(를) 모래폭풍으로 상징화해 독자에게 사색을 유도하는 500자 글을 작성하라.,어려움,"['하늘', '시간', '계절']",450
985,에세이,비유/은유 연습,별자리을(를) 매개로 ‘자아’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['바다', '자연', '강물']",500
986,에세이,비유/은유 연습,하얀 새벽을(를) 매개로 ‘고독한 인간’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['고독', '폭풍', '숲']",400
987,에세이,비유/은유 연습,‘삶과 죽음’을(를) 황혼과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['숲', '희망', '고독']",400
988,에세이,비유/은유 연습,끝없는 사막을(를) 통해 ‘존재’의 본질을 은유적으로 해석하는 500자 글을 써라.,어려움,"['고독', '철학', '희망']",400
989,에세이,비유/은유 연습,‘운명’을(를) 끝없는 사막에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['기억', '숲', '죽음']",500
990,에세이,비유/은유 연습,‘자유의지’을(를) 별자리과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['희망', '우정', '사랑']",450
991,에세이,비유/은유 연습,‘관계’을(를) 끝없는 사막에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['강물', '시간', '별']",450
992,에세이,비유/은유 연습,‘기억과 망각’을(를) 하얀 새벽에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['꿈', '별', '시간']",400
993,에세이,비유/은유 연습,‘관계’을(를) 하얀 새벽처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['불꽃', '변화', '죽음']",450
994,에세이,비유/은유 연습,‘진리’을(를) 거울으로 상징화해 독자에게 사색을 유도하는 500자 글을 작성하라.,어려움,"['기억', '하늘', '여행']",400
995,에세이,비유/은유 연습,‘기억과 망각’과(와) 거대한 시계을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['자연', '꿈', '폭풍']",500
996,에세이,비유/은유 연습,‘기억과 망각’과(와) 황혼의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['폭풍', '바다', '시간']",450
997,에세이,비유/은유 연습,‘의식’을(를) 낡은 성벽과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['폭풍', '바다', '철학']",450
998,에세이,비유/은유 연습,깊은 우물을(를) 통해 ‘도덕’의 본질을 은유적으로 해석하는 500자 글을 써라.,어려움,"['하늘', '자연', '고독']",450
999,에세이,비유/은유 연습,무너진 다리을(를) 통해 ‘존재’의 본질을 은유적으로 해석하는 500자 글을 써라.,어려움,"['강물', '숲', '죽음']",400
